date,predicted_close,predicted_ret
2025-08-15,181.46543372692076,-0.0030467326287180185
2025-08-18,179.62822092913456,-0.010124312713742256
2025-08-19,178.49462096145717,-0.006310812197625637
2025-08-20,177.62658557629712,-0.004863089881837368
2025-08-21,177.85636420854462,0.0012936049606651068
