Date,Open,High,Low,Close,Volume
2023-05-22,313.72178477500375,317.65068255774975,313.1408221240689,316.26226806640625,24115700
2023-05-23,315.129844956525,317.7786593037001,310.4230353450579,310.4328918457031,30797200
2023-05-24,309.9110253250696,311.6539131682788,307.82346044326306,309.04449462890625,23384900
2023-05-25,318.29072976190264,321.8946936022039,315.10034835094876,320.9297180175781,43301700
2023-05-26,319.0587565244424,328.29513945011763,318.92091576078735,327.79296875,36630600
2023-05-30,330.0971080159677,330.59927867316253,325.4592039473821,326.1386413574219,29503100
2023-05-31,327.20212577855807,330.7962325265706,322.3180495450649,323.3618469238281,45950600
2023-06-01,320.9395286349785,328.42316754915356,319.74806391564715,327.4877014160156,26773900
2023-06-02,329.1321101568125,332.3323475779333,327.4581277933345,330.2644958496094,25873800
2023-06-05,330.08728771023425,333.37614376930503,329.535864541666,330.7962646484375,21307100
2023-06-06,330.19562255099885,330.235018509985,327.0840329482656,328.5708923339844,20396200
2023-06-07,326.57192107899317,329.36843269361947,317.5620276985379,318.4285583496094,40717100
2023-06-08,318.97998914840355,321.6386600689706,318.3990265502694,320.27978515625,23277700
2023-06-09,320.0139195478964,324.93736225634893,319.44281341585213,321.786376953125,22529000
2023-06-12,323.5489094811682,327.01503196954405,320.1812918956647,326.76885986328125,24260300
2023-06-13,329.34874549714056,331.82032311090893,325.3312298625047,329.1715087890625,22951300
2023-06-14,329.2207392790675,333.8487871057347,327.71416712277926,332.1748046875,26003800
2023-06-15,332.3127228558807,344.48345964894935,332.03701124714706,342.7701110839844,38899100
2023-06-16,345.9407483756996,346.088445630965,336.7142225430132,337.08837890625,46552000
2023-06-20,334.1146796290697,336.84225617717664,330.7174920084204,332.87396240234375,26375400
2023-06-21,331.2197008440699,332.55889297136713,326.98555186795784,328.4527282714844,25117800
2023-06-22,329.00407940361606,334.9122097318514,328.2360236629577,334.50848388671875,23556800
2023-06-23,329.2404218291187,332.78530632497916,328.34438176725655,329.89031982421875,23146900
2023-06-26,328.61023414140016,330.96362393512885,323.460302676421,323.5686340332031,21520600
2023-06-27,326.7786773945669,331.0029990368277,324.25787749926053,329.44720458984375,24354100
2023-06-28,329.53585987238114,332.80503293279156,328.6988686300646,330.7076416015625,20259500
2023-06-29,329.5850703650796,330.96362821714007,327.527075062663,329.91986083984375,16997000
2023-06-30,332.5785468035808,337.48230643910676,332.0369801390501,335.3258361816406,26832800
2023-07-03,333.99651867597373,335.68032771766394,331.41663942897316,332.81488037109375,12508700
2023-07-05,329.9592676867089,336.41882187846574,329.6047942488933,332.972412109375,18172400
2023-07-06,332.13540234854474,337.7382820361676,330.3629751576873,336.04461669921875,28161200
2023-07-07,334.1244923820167,336.5566740578288,331.84000796378285,332.056640625,21214800
2023-07-10,329.4767824384207,330.0971410096197,322.5741063466411,326.7491760253906,32791400
2023-07-11,325.9910104955654,327.76343798253686,321.99317712247336,327.3794250488281,26698200
2023-07-12,331.4461377080676,336.4188023518634,330.53038466322164,332.0369567871094,29995300
2023-07-13,334.3608505171208,338.47684155339823,333.82911027190704,337.41339111328125,20567200
2023-07-14,342.2678507449193,346.0490507428633,339.03807386853134,339.9538269042969,28352700
2023-07-17,340.3871183937117,341.67705794335393,336.96042159632077,340.4363708496094,20363900
2023-07-18,340.5348083176435,361.1640442664553,336.9308748774754,353.98565673828125,64738600
2023-07-19,356.21107416498864,356.9101946041354,347.04362639492615,349.6431884765625,39732900
2023-07-20,348.1563239681224,352.4889474054873,340.0818661596131,341.55889892578125,33778400
2023-07-21,343.80400747725736,344.9363933202969,334.6267028122205,338.5063781738281,69405400
2023-07-24,340.5544955279168,341.60811934772215,337.0686901125497,339.8258056640625,26678100
2023-07-25,341.79521773437693,346.50205770801625,339.78647478990905,345.6059875488281,41637700
2023-07-26,336.21202538513404,339.3925798836245,328.00955380229783,332.59820556640625,58383700
2023-07-27,335.2667585487862,336.1037197516402,324.0117459121444,325.65618896484375,39635300
2023-07-28,328.5610382897155,334.8039600258681,328.0686940198267,333.1890563964844,28484900
2023-07-31,331.7612387219722,332.5292944945826,328.2557202684384,330.77655029296875,25446000
2023-08-01,330.0577387535238,333.3564512189415,328.5905625133595,331.19012451171875,18311900
2023-08-02,328.5216498452857,328.5216498452857,321.3629447652297,322.4855041503906,27761300
2023-08-03,321.00842722740435,324.82902313251566,320.9592048261729,321.6583251953125,18253700
2023-08-04,326.79839796975773,330.00849183831787,322.22942927216775,322.76116943359375,23741500
2023-08-07,323.3421327167684,326.0401693802271,322.5051415469907,325.05548095703125,17741500
2023-08-08,321.9537483771396,323.71634923267544,318.05439027271234,321.05767822265625,22327600
2023-08-09,321.47118070925495,322.10136557589897,316.1341570637167,317.2961120605469,22373300
2023-08-10,321.02809609784106,323.23381851196274,316.26220792584803,317.98541259765625,20113700
2023-08-11,315.3563627423326,317.4734371020371,314.32242174086554,316.0948791503906,24355500
2023-08-14,316.4690422541551,319.0981436446772,315.1790727103108,319.0784606933594,18836100
2023-08-15,318.05438303591984,320.11237837893884,315.98653119187856,316.93182373046875,16966300
2023-08-16,316.55684316556676,320.1289875880266,315.57006992613054,316.1621398925781,20698900
2023-08-17,316.3003145091052,317.6127097168365,312.02756935768224,312.688720703125,21257200
2023-08-18,310.33027679368416,314.1688387831498,307.42916133771763,312.2939758300781,24755000
2023-08-21,313.7248225983837,318.50080167384647,312.84661003586535,317.6225891113281,24040000
2023-08-22,321.1947150908699,321.7670303653258,317.2081424532329,318.1949157714844,16084600
2023-08-23,319.5369338888436,324.8457790055064,319.18167984531766,322.67486572265625,21166400
2023-08-24,328.4474671800425,328.57575251487145,315.72794611782484,315.7378234863281,23281400
2023-08-25,317.21800107114086,321.05653339298726,314.58330321702437,318.7080383300781,21684100
2023-08-28,321.3526159371164,321.83612524691614,317.46472649074093,319.4185485839844,14808500
2023-08-29,317.6225946985404,324.6286911530099,317.6225946985404,324.06622314453125,19284600
2023-08-30,324.3227846525076,325.4476905236703,322.1321467834745,324.4411926269531,15222100
2023-08-31,324.8457912046821,326.5331651614873,322.45778650386836,323.4248352050781,26411000
2023-09-01,326.9278705558269,327.5988691949411,322.45778856177515,324.31292724609375,14942000
2023-09-05,324.64840775182194,330.4210374382803,324.31290845170753,329.1382141113281,18553900
2023-09-06,328.97049848276976,330.03620043198475,325.81281177247035,328.47711181640625,17535800
2023-09-07,326.9081387064647,328.67444125152036,324.67802138664604,325.54638671875,18381000
2023-09-08,325.72398875980934,331.7137098037089,325.1023167744585,329.84869384765625,19530100
2023-09-11,332.779430943847,333.94384636953174,330.9933736107888,333.4701843261719,16583300
2023-09-12,331.37819404327416,332.33536528300334,327.0956018294752,327.3817443847656,17565500
2023-09-13,326.9278477470877,332.3945800625575,326.7897151493459,331.6150207519531,16544400
2023-09-14,334.6641837585193,336.3515577961035,332.11832170381217,334.22015380859375,20267000
2023-09-15,332.4636572367329,332.93728912466776,325.2897964234444,325.8522644042969,37679800
2023-09-18,323.4642671224755,326.0298836572718,322.043311199017,324.7076110839844,16834200
2023-09-19,321.8558307484151,325.0332416851502,320.21778360821713,324.3030090332031,16505900
2023-09-20,325.1516397386993,325.2305683428645,316.2706811307051,316.5272216796875,21436500
2023-09-21,315.03726246226876,321.04670841856864,310.8335984468154,315.3036804199219,35560400
2023-09-22,317.0700071580314,317.1982925065449,311.96837589582117,312.8170166015625,21447900
2023-09-25,312.4025192483227,313.46825115268246,310.83355349672485,313.3399658203125,17836000
2023-09-26,310.9618867351327,311.70196673842554,305.91945932011913,308.0114440917969,26297600
2023-09-27,308.16932310170114,310.1428699166052,305.59385896293986,308.6528625488281,19410100
2023-09-28,306.8765736803031,311.3072056214611,305.3569647044063,309.4915466308594,19683600
2023-09-29,313.5472160333315,315.24446731366316,310.81386483371,311.57366943359375,24147300
2023-10-02,312.0966322948684,317.63244570904936,311.0111757318988,317.5436096191406,20570000
2023-10-03,316.5864693213822,317.13909008245986,307.09371485170817,309.2449035644531,21033500
2023-10-04,309.87642567835275,315.80694299104033,309.84682368319505,314.7412109375,20720100
2023-10-05,314.86947683543065,315.74771949407113,310.73489445489207,315.1358947753906,16965600
2023-10-06,312.36306369557445,324.8358921681667,312.1163703803469,322.9314270019531,25673600
2023-10-09,320.45460260529177,325.9311819206421,318.9053614253998,325.4575500488281,19891200
2023-10-10,326.58243185163644,326.7205945467118,323.3359698844829,324.04644775390625,20557100
2023-10-11,326.8292063918448,328.41792721055504,324.78660835912325,328.0232238769531,20063200
2023-10-12,326.197653564225,329.2171774212292,324.37211695571347,326.77984619140625,19313100
2023-10-13,327.9836921494348,329.41449526956706,322.04329801120366,323.39520263671875,21072400
2023-10-16,326.6712993129767,331.6940020700412,326.22726938220796,328.24029541015625,22158000
2023-10-17,325.23060698695457,329.04941482391666,323.07944842920335,327.6679382324219,18338500
2023-10-18,328.0922078686212,331.1512107763228,323.9576257989268,325.7436828613281,23153600
2023-10-19,327.75675274742485,332.42420139961934,326.5331634650962,326.937744140625,25052100
2023-10-20,327.33243622169937,327.5298029248246,321.1453785484329,322.3492431640625,25027700
2023-10-23,321.16511950696747,328.3291035769389,320.0994175521123,324.9642028808594,24374700
2023-10-24,326.91800778434316,327.4508738398732,323.2669643574704,326.158203125,31153600
2023-10-25,340.45653303242403,341.62094848109837,333.1544162082352,336.1640930175781,55053800
2023-10-26,336.0358080707796,337.11138741830564,322.61568436698997,323.5531311035156,37828500
2023-10-27,326.059518061042,332.2663310024127,324.0563693205719,325.4477233886719,29856500
2023-10-30,329.0001007639954,334.9602201307453,327.44098203313024,332.8485107421875,22828100
2023-10-31,334.3681110770551,334.5161210370291,330.26313087484664,333.63787841796875,20265300
2023-11-01,335.2957400698119,342.824825886297,335.1575773399262,341.49267578125,28158800
2023-11-02,342.64715857381447,344.21612454156855,340.2098272647779,343.712890625,24348100
2023-11-03,345.00555147993623,349.7026019942071,342.7359548361638,348.13360595703125,23637700
2023-11-06,348.775021621636,352.810920650958,348.6763382726154,351.81427001953125,23828300
2023-11-07,354.6462939673867,357.66581765167786,352.89971618574515,355.7613525390625,25833900
2023-11-08,356.8961425131314,359.0571783438661,355.7810839202766,358.39605712890625,26767800
2023-11-09,357.50800229393934,359.9650886165862,355.59365942714123,355.9193115234375,24847300
2023-11-10,356.7086886877949,365.2048228913201,356.2942607445592,364.780517578125,28042100
2023-11-13,363.3496870103211,363.5963803497688,361.0603655929023,361.8300476074219,19986500
2023-11-14,366.10282193105377,367.0303913695126,362.4912275435527,365.3725891113281,27683900
2023-11-15,367.1128197102885,368.9420616823199,362.98960975360205,365.5209045410156,26860100
2023-11-16,366.7963614577358,372.12587894423325,366.0251173322835,371.9479064941406,27182300
2023-11-17,369.41663021620167,370.1681097203814,362.88083457344084,365.6988525390625,40157000
2023-11-20,367.053455411311,374.6175863426899,366.83592346802067,373.2036437988281,52465100
2023-11-21,371.45354494039043,371.9973597461241,366.9545954086588,368.8827209472656,28423100
2023-11-22,373.75734968023374,375.52726727191356,370.7613594334498,373.6090393066406,23345300
2023-11-24,373.0948724585258,373.72770364641934,370.92948056102307,373.1937561035156,10176600
2023-11-27,372.5510875373221,376.36777927950243,371.9776106304941,374.36053466796875,22179200
2023-11-28,374.1034504184605,378.70125333384794,373.91558054196696,378.4046325683594,20453100
2023-11-29,379.4527337290247,379.98665110815534,373.20366140430053,374.59783935546875,28963400
2023-11-30,374.2418662773965,375.82391411402256,371.2557732398662,374.65716552734375,30554400
2023-12-01,372.53129531051445,373.91557582374776,367.1424534634021,370.3065490722656,33040500
2023-12-04,364.9572666786292,365.3725357450279,358.82684275276864,364.996826171875,32063300
2023-12-05,362.33701910752933,368.8925793974309,361.51631803473913,368.3388671875,23065000
2023-12-06,369.3474641617025,369.9802652283336,363.8992977327105,364.66064453125,21182100
2023-12-07,364.09699658446067,367.2808565048294,362.20843080738945,366.7864685058594,23118900
2023-12-08,365.0561509893791,370.2570927962262,364.0970369580223,370.0296936035156,20154400
2023-12-11,364.3442425802933,367.429219306122,361.990950541345,367.132568359375,27708800
2023-12-12,366.6876003030071,370.2175380062211,366.3019631635577,370.177978515625,24838300
2023-12-13,371.7995652934086,373.4014078665919,366.6084909494342,370.1680908203125,30955500
2023-12-14,369.1200181959737,369.5649795287377,360.0430604780347,361.8228454589844,43277500
2023-12-15,362.7325136796333,368.2202088944094,362.168904067831,366.5689697265625,78502300
2023-12-18,365.30334181505793,368.813484896194,364.5419649068583,368.4674072265625,21802900
2023-12-19,367.3204037269137,369.070556640625,365.6889292857822,369.070556640625,20603700
2023-12-20,370.7910493626897,371.80948757127044,366.3712188472843,366.460205078125,26316700
2023-12-21,368.3784007227526,370.2076424400769,365.8866959536453,369.347412109375,17708000
2023-12-22,369.4858399809148,370.9690041075322,368.5267259720335,370.375732421875,17107500
2023-12-26,370.7910142162584,372.70924214380784,369.3078501593934,370.454833984375,12673100
2023-12-27,369.4957507248787,370.8503691813732,368.6256229112042,369.8714904785156,14905400
2023-12-28,371.1568878412429,372.23465019250256,369.9604771834302,371.0679016113281,14327000
2023-12-29,371.77983747710107,372.9268214477709,369.2881324080931,371.81939697265625,18730800
2024-01-02,369.6637976615887,371.68090924219496,362.653379124267,366.7073669433594,25258600
2024-01-03,364.8683096918958,369.07060847824977,364.37392159938355,366.4404602050781,23083500
2024-01-04,366.5096725142683,368.91239134112124,363.04895595417344,363.810302734375,20901500
2024-01-05,364.82871403903994,367.8840285269613,362.3864358970699,363.6224060058594,21004600
2024-01-08,365.1550098059731,370.988813066157,364.86828645661416,370.4845275878906,23134000
2024-01-09,367.8345714609112,371.76988065075744,367.023767894392,371.5721435546875,20830000
2024-01-10,372.14562492264923,379.8580959650945,372.09619819178806,378.4737854003906,25514200
2024-01-11,381.6675761983364,386.29504112370273,376.1106593210736,380.3129577636719,27850800
2024-01-12,381.1632995596287,384.3174978189153,380.33273123391484,384.10986328125,21661200
2024-01-16,389.2415832112696,389.607425521524,383.2693674241333,385.8896179199219,27202300
2024-01-17,383.6253964652766,385.73146439966996,380.4909626708054,385.0986633300781,22234100
2024-01-18,387.3234169753243,389.56792810197584,385.7413690092673,389.44927978515625,23392100
2024-01-19,391.31803151810533,394.19537353515625,389.0833879187689,394.19537353515625,29331100
2024-01-22,395.53015345517645,396.12342507338417,389.17233119724796,392.0595703125,27016900
2024-01-23,391.30815176623645,394.89741393072353,389.5085719753557,394.42279052734375,20525900
2024-01-24,397.0331767370542,401.0772674984209,395.95541437351613,398.0417175292969,24867000
2024-01-25,399.7819603610059,402.44177048645173,398.0120426913666,400.3257751464844,21021200
2024-01-26,399.83139569486946,401.61121081981145,397.9131676038507,399.3963317871094,17803300
2024-01-29,401.5024138062242,405.37842932819404,399.7918203197978,405.121337890625,24510200
2024-01-30,407.6328191397312,408.41393048382605,401.88803277214015,404.0039978027344,33477600
2024-01-31,402.39234000988097,410.6585244475091,392.7517723927337,393.11761474609375,47871100
2024-02-01,397.3198605033387,403.4206219107263,397.29019842931785,399.24798583984375,30657700
2024-02-02,399.2776579693306,408.01843470985267,399.03046395458153,406.6044921875,28256700
2024-02-05,405.2993446059863,406.5452122317709,399.4556738410708,401.0970458984375,25352300
2024-02-06,401.3244494199643,403.3909878537456,398.38778318773774,400.9388122558594,18382600
2024-02-07,402.8669448083425,409.6499345085534,402.82738531452173,409.4027404785156,22340500
2024-02-08,409.40277301004994,410.8958347261349,407.8998440510151,409.46209716796875,21225300
2024-02-09,410.5893018705596,416.09679234296146,410.43109406340193,415.8298034667969,22032800
2024-02-12,415.83968350613833,416.0176559661079,410.0948966506066,410.59918212890625,21202900
2024-02-13,400.39503602074313,405.46746274434776,398.86244498390863,401.7595520019531,27824900
2024-02-14,404.23602806912544,405.989387335356,400.7689119546156,405.6426696777344,20401200
2024-02-15,404.30540669126674,405.2860956459485,400.4915726451575,402.740234375,21825500
2024-02-16,404.1270543842311,404.45397083978673,399.6495323619633,400.2637023925781,22296500
2024-02-20,399.4513996951192,400.68965547755954,394.27055684913546,399.0056457519531,24307900
2024-02-21,396.41027241644326,398.51034941803397,393.4879766336977,398.4013671875,18518900
2024-02-22,406.33613530267354,408.9513159326477,404.7313605611897,407.78240966796875,27009900
2024-02-23,411.76461952225566,411.9528065802778,405.1275567366277,406.48468017578125,16295900
2024-02-26,407.5941515550284,408.28758685257475,403.53266673551263,403.71099853515625,16193500
2024-02-27,404.1567686089776,404.4836850623454,400.055681208624,403.6515808105469,14835800
2024-02-28,404.34495184803217,405.45442409031557,401.5118373886908,403.8892822265625,13183100
2024-02-29,404.80069987993255,410.3084593316979,402.1062540147567,409.75372314453125,31947300
2024-03-01,407.4059534745647,411.9627407983519,407.019633390637,411.5962219238281,17823400
2024-03-04,409.55559222110224,413.4288600615765,408.44611984108144,411.0216979980469,17596000
2024-03-05,410.0706791695835,410.35796297341943,396.8758486343361,398.866943359375,26919200
2024-03-06,399.1839316978577,401.35335816221044,394.6469759902315,398.31219482421875,22344100
2024-03-07,402.30437497315796,405.929991794264,398.4608239093344,405.2960205078125,18718500
2024-03-08,404.1270542383835,406.56396338142315,400.5311546136932,402.4034118652344,18002200
2024-03-11,399.9665214154685,401.8684653107991,397.49000992509303,400.7193603515625,16120800
2024-03-12,403.79020077826016,411.6655186324392,402.9680123462083,411.37823486328125,22457000
2024-03-13,414.1717955341408,414.25103060175684,407.5842808912539,411.1999816894531,17115900
2024-03-14,416.2916924630243,423.8004927118293,414.06283197899603,421.22491455078125,34157300
2024-03-15,415.3506293663728,418.62952831732593,408.9116991847294,412.5075988769531,45079900
2024-03-18,410.3579455831781,416.77707411837673,409.8923602232522,413.39910888671875,20106000
2024-03-19,413.90430223487067,417.7082504608342,411.6457249805596,417.45068359375,19837900
2024-03-20,418.0351385254577,421.95792425172124,416.7077319976527,421.23480224609375,17860100
2024-03-21,425.7915766495499,426.7722957944647,423.1466792053097,425.3359069824219,21296200
2024-03-22,425.6628247277611,425.8212948665726,422.0669250575301,424.7118225097656,17648500
2024-03-25,421.2446982721868,423.39432359578046,417.64879867030754,418.8870544433594,18060500
2024-03-26,421.6112012034168,421.9876357811286,417.3912462453885,417.68841552734375,16725600
2024-03-27,420.45224975865324,420.4621654792554,415.0732736405377,417.47052001953125,16705000
2024-03-28,417.00488629896955,417.9063400745122,415.1821775398297,416.76715087890625,21871200
2024-04-01,419.9668236498753,423.8698081123032,418.253066843913,420.58099365234375,16316000
2024-04-02,416.1628866591322,418.41157846327263,413.91422508584526,417.48040771484375,17912000
2024-04-03,415.7864888048433,419.2833219106777,415.1524873360607,416.4997253417969,16502300
2024-04-04,420.9970416568271,424.6424895808556,413.64677241260966,413.953857421875,19370900
2024-04-05,416.06385334615516,422.5027833332265,414.38972913104834,421.5220642089844,16554800
2024-04-08,421.1753671524619,423.26552832814343,419.32291117383534,420.6007995605469,14272400
2024-04-09,422.43343322697575,423.72120713043927,417.65871174097106,422.2749328613281,12496900
2024-04-10,418.2233709862432,420.0460798769914,415.7567751324305,419.2833251953125,16216600
2024-04-11,421.81923224312044,425.33586626582,418.3917187704176,423.9093933105469,17966400
2024-04-12,420.06585947169174,421.1852474824693,415.82607308443,417.9360656738281,19253800
2024-04-15,422.5919509817317,422.80988521460824,409.54567440120263,409.75372314453125,20273500
2024-04-16,410.67492896476267,414.46893102886065,409.8428247838056,410.684814453125,16765600
2024-04-17,413.3297553873522,414.944445667743,406.4747584853447,407.9705810546875,15855500
2024-04-18,406.7720021700929,408.0201737333556,400.15477020238865,400.47174072265625,21029900
2024-04-19,400.23398957432255,401.67037838778936,394.03279488372993,395.3701171875,30565800
2024-04-22,396.3210731778114,399.06506725448133,392.0317685818269,397.19281005859375,20286900
